"IDVenta","Unidades","Ingresos por productos (MXN)","Cargo por venta e impuestos","Costos de envío","Total (MXN)","Venta por publicidad","IDproducto","Canal de venta","Precio unitario de venta de la publicación (MXN)","Municipio/Alcaldía","Estado","Código postal","Forma de entrega","Transportista","Fecha Venta","FechaCamino","FechaEntrega"
"2000003525906357",1,295,-92.129997253418,-48.4000015258789,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Allende","Nuevo León",67350,"Mercado Envíos Full","Mercado Envios","06/05/2022","2022/05/07 00:00:00","2022/05/08 00:00:00"
"2000003524803769",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Apatzingan","Michoacán",60633,"Mercado Envíos Full","Mercado Envios","06/05/2022","2022/05/06 00:00:00","2022/05/07 00:00:00"
"2000003524145445",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Comondu","Baja California Sur",23670,"Mercado Envíos Full","Mercado Envios","06/05/2022","2022/05/06 00:00:00","2022/05/08 00:00:00"
"2000003523560673",1,155,-60.2799987792969,0,94.7200012207031,"No","MLM797897673","Mercado Libre",155,"Tuxtla Gutiérrez","Chiapas",29020,"Mercado Envíos Full","Mercado Envios","05/05/2022","2022/05/06 00:00:00","2022/05/07 00:00:00"
"2000003523560671",1,155,-60.2799987792969,0,94.7200012207031,"No","MLM797897673","Mercado Libre",155,"Tuxtla Gutiérrez","Chiapas",29020,"Mercado Envíos Full","Mercado Envios","05/05/2022","2022/05/06 00:00:00","2022/05/08 00:00:00"
"2000003523121683",1,155,-60.2799987792969,0,94.7200012207031,"No","MLM797897673","Mercado Libre",155,"Tulancingo De Bravo","Hidalgo",43684,"Mercado Envíos Full","Mercado Envios","05/05/2022","2022/05/06 00:00:00","2022/05/06 00:00:00"
"2000003522140823",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Uruapan","Michoacán",60154,"Mercado Envíos Full","Mercado Envios","05/05/2022","2022/05/05 00:00:00","2022/05/06 00:00:00"
"2000003521613483",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"San Juan Del Río","Querétaro",76806,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/06 00:00:00","2022/05/06 00:00:00"
"2000003521522005",1,168.26,-63.2900009155273,0,104.970001220703,"Sí","MLM797896213","Mercado Libre",168.259994506836,"Nezahualcoyotl","Estado De México",57000,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/05 00:00:00"
"2000003521413173",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Chilpancingo De Los Bravo","Guerrero",39075,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/06 00:00:00"
"5454096344",1,168.26,-63.2900009155273,-115,104.970001220703,"Sí","MLM797896213","Mercado Libre",168.259994506836,"Cancún/Benito Juárez","Quintana Roo",77534,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/07 00:00:00"
"2000003521034221",1,147.25,-58.5200004577637,0,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Torreón","Coahuila",27073,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/06 00:00:00"
"2000003520976585",1,147.25,-58.5200004577637,0,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Santa Maria Atzompa","Oaxaca",71220,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/06 00:00:00"
"2000003520489935",1,147.25,-58.5200004577637,-20.6599998474121,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Guadalajara","Jalisco",44820,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/04 00:00:00","2022/05/05 00:00:00"
"2000003520454607",3,441.75,-175.550003051758,0,266.200012207031,"No","MLM797897673","Mercado Libre",147.25,"Toluca","Estado De México",50130,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/05 00:00:00"
"5455854951",1,168.26,-63.2900009155273,-94,104.970001220703,"Sí","MLM797896213","Mercado Libre",168.259994506836,"León","Guanajuato",37260,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/05 00:00:00","2022/05/05 00:00:00"
"5455550045",1,147.25,-58.5200004577637,-115,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Chihuahua","Chihuahua",31107,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/04 00:00:00","2022/05/05 00:00:00"
"2000003519773379",1,168.26,-63.2900009155273,0,104.970001220703,"No","MLM797896213","Mercado Libre",168.259994506836,"Puebla","Puebla",72229,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/04 00:00:00","2022/05/05 00:00:00"
"5454880842",1,147.25,-58.5200004577637,-115,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Chihuahua","Chihuahua",31104,"Mercado Envíos Full","Mercado Envios","04/05/2022","2022/05/04 00:00:00","2022/05/05 00:00:00"
"2000003519131931",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Tuxpan","Michoacán",61420,"Mercado Envíos Full","Mercado Envios","03/05/2022","2022/05/04 00:00:00","2022/05/05 00:00:00"
"2000003517184771",1,168.26,-63.2900009155273,0,104.970001220703,"Sí","MLM797896213","Mercado Libre",168.259994506836,"Purísima Del Rincón","Guanajuato",36400,"Mercado Envíos Full","Mercado Envios","03/05/2022","2022/05/04 00:00:00","2022/05/04 00:00:00"
"2000003518235549",1,168.26,-63.2900009155273,0,104.970001220703,"No","MLM797896213","Mercado Libre",168.259994506836,"Gustavo A. Madero","Distrito Federal",7070,"Mercado Envíos Full","Mercado Envios","03/05/2022","2022/05/04 00:00:00","2022/05/04 00:00:00"
"5453645895",1,168.26,-63.2900009155273,-89,104.970001220703,"Sí","MLM797896213","Mercado Libre",168.259994506836,"Benito juárez","Distrito Federal",3630,"Mercado Envíos Full","Mercado Envios","03/05/2022","2022/05/04 00:00:00","2022/05/04 00:00:00"
"2000003517926887",2,294.5,-117.029998779297,-98,177.470001220703,"No","MLM797897673","Mercado Libre",147.25,"Orizaba","Veracruz",94300,"Mercado Envíos Full","Mercado Envios","03/05/2022","2022/05/03 00:00:00","2022/05/04 00:00:00"
"2000003516685467",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Iztapalapa","Distrito Federal",9140,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/03 00:00:00","2022/05/03 00:00:00"
"2000003516616383",1,147.25,-58.5200004577637,0,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Ixtlahuacan De Los Membrillos","Jalisco",45850,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/03 00:00:00","2022/05/03 00:00:00"
"2000003516585787",1,180,-65.9599990844727,-20.9899997711182,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Poza Rica De Hidalgo","Veracruz",93399,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/04 00:00:00","2022/05/04 00:00:00"
"2000003515632305",1,179,-65.7300033569336,-24,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Guadalupe","Nuevo León",67170,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/02 00:00:00","2022/05/03 00:00:00"
"2000003515621077",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Coyoacán","Distrito Federal",4100,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/03 00:00:00","2022/05/04 00:00:00"
"5450830040",1,295,-92.129997253418,-94,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Matehuala","San Luis Potosí",78790,"Mercado Envíos Full","Mercado Envios","02/05/2022","2022/05/03 00:00:00","2022/05/04 00:00:00"
"5449243758",1,185,-67.0999984741211,-94,117.900001525879,"Sí","MLM797338526","Mercado Libre",185,"Manuel Doblado","Guanajuato",36470,"Correo y puntos de despacho","Mercado Envios","02/05/2022","2022/05/02 00:00:00","2022/05/03 00:00:00"
"2000003514603039",2,358,-131.479995727539,0,226.520004272461,"Sí","MLM797896213","Mercado Libre",179,"Nezahualcoyotl","Estado De México",57130,"Mercado Envíos Full","Mercado Envios","01/05/2022","2022/05/02 00:00:00","2022/05/02 00:00:00"
"5449292781",1,175,-64.8300018310547,-97,110.169998168945,"No","MLM797899556","Mercado Libre",175,"Tonala","Jalisco",45403,"Correo y puntos de despacho","Mercado Envios","01/05/2022","2022/05/02 00:00:00","2022/05/03 00:00:00"
"2000003514341629",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Coatzacoalcos","Veracruz",96536,"Mercado Envíos Full","Mercado Envios","01/05/2022","2022/05/02 00:00:00","2022/05/03 00:00:00"
"2000003513553231",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Zapopan","Jalisco",45190,"Mercado Envíos Full","Mercado Envios","30/04/2022","2022/05/02 00:00:00","2022/05/02 00:00:00"
"2000003513495213",1,180,-65.9599990844727,-59.5999984741211,114.040000915527,"No","MLM775876787","Mercado Libre",180,"Morelia","Michoacán",58130,"Mercado Envíos Full","Mercado Envios","30/04/2022","2022/05/01 00:00:00","2022/05/01 00:00:00"
"2000003513365275",2,590,-184.279998779297,0,405.720001220703,"Sí","MLM937274388","Mercado Libre",295,"Puebla","Puebla",72150,"Mercado Envíos Full","Mercado Envios","30/04/2022","2022/04/30 00:00:00","2022/05/01 00:00:00"
"2000002883610337",1,179,-65.7300033569336,-98,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Aguascalientes","Aguascalientes",20049,"Mercado Envíos Full","Mercado Envios","30/04/2022","2022/04/30 00:00:00","2022/05/01 00:00:00"
"2000003512918295",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Zacatecas","Zacatecas",98000,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/30 00:00:00","2022/05/01 00:00:00"
"5445305076",1,147.25,-58.5200004577637,-89,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Miguel Hidalgo","Distrito Federal",11290,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/30 00:00:00","2022/04/30 00:00:00"
"2000003512843517",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Juárez","Nuevo León",67279,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/30 00:00:00","2022/05/01 00:00:00"
"2000002883519764",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Othon P Blanco","Quintana Roo",77086,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/29 00:00:00","2022/05/01 00:00:00"
"2000003512391917",1,295,-92.129997253418,0,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"San Juan Del Río","Querétaro",76804,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/30 00:00:00","2022/05/01 00:00:00"
"2000003512258805",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"San Pedro Cholula","Puebla",72775,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/29 00:00:00","2022/04/29 00:00:00"
"2000003512036609",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Juárez","Nuevo León",67265,"Mercado Envíos Full","Mercado Envios","29/04/2022","2022/04/29 00:00:00","2022/04/30 00:00:00"
"2000003512024209",1,295,-92.129997253418,-66.4000015258789,202.869995117188,"Sí","MLM937274388","Mercado Libre",295,"Chihuahua","Chihuahua",31030,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/29 00:00:00","2022/04/30 00:00:00"
"2000002883349186",1,179,-65.7300033569336,-30.8999996185303,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Veracruz","Veracruz",91779,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/29 00:00:00","2022/04/30 00:00:00"
"2000002883339050",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Iztacalco","Distrito Federal",8400,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/29 00:00:00","2022/04/29 00:00:00"
"5442033686",1,179,-65.7300033569336,-94,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Otumba","Estado De México",55900,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/29 00:00:00","2022/04/29 00:00:00"
"2000003511269687",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Isla Mujeres","Quintana Roo",77400,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/28 00:00:00","2022/04/30 00:00:00"
"2000003510974943",1,179,-65.7300033569336,0,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Gustavo A. Madero","Distrito Federal",7360,"Mercado Envíos Full","Mercado Envios","28/04/2022","2022/04/28 00:00:00","2022/04/28 00:00:00"
"2000002882959338",1,147.25,-58.5200004577637,0,88.7300033569336,"No","MLM797897673","Mercado Libre",147.25,"Panotla","Tlaxcala",90147,"Mercado Envíos Full","Mercado Envios","27/04/2022","2022/04/28 00:00:00","2022/04/28 00:00:00"
"2000003510335695",1,147.25,-58.5200004577637,-78.2200012207031,88.7300033569336,"Sí","MLM797897673","Mercado Libre",147.25,"Chihuahua","Chihuahua",31034,"Mercado Envíos Full","Mercado Envios","27/04/2022","2022/04/27 00:00:00","2022/04/28 00:00:00"
"2000003510326969",2,358,-131.479995727539,0,226.520004272461,"Sí","MLM797896213","Mercado Libre",179,"San Martín Texmelucan","Puebla",74080,"Mercado Envíos Full","Mercado Envios","27/04/2022","2022/04/28 00:00:00","2022/04/28 00:00:00"
"5439236163",1,180,-65.9599990844727,-89,114.040000915527,"No","MLM775876787","Mercado Libre",180,"Tecamac","Estado De México",55764,"Mercado Envíos Full","Mercado Envios","27/04/2022","2022/04/28 00:00:00","2022/04/28 00:00:00"
"2000002882642989",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Molango De Escamilla","Hidalgo",43100,"Mercado Envíos Full","Mercado Envios","26/04/2022","2022/04/28 00:00:00","2022/04/28 00:00:00"
"2000003509819271",2,360,-131.929992675781,-20.2000007629395,228.070007324219,"Sí","MLM775876787","Mercado Libre",180,"Tepic","Nayarit",63167,"Mercado Envíos Full","Mercado Envios","26/04/2022","2022/04/27 00:00:00","2022/04/28 00:00:00"
"2000003509755871",1,179,-65.7300033569336,0,113.269996643066,"Sí","MLM797896213","Mercado Libre",179,"Uruapan","Michoacán",60153,"Mercado Envíos Full","Mercado Envios","26/04/2022","2022/04/26 00:00:00","2022/04/27 00:00:00"
"2000002882491170",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Piedras Negras","Coahuila",26015,"Mercado Envíos Full","Mercado Envios","26/04/2022","2022/04/26 00:00:00","2022/04/28 00:00:00"
"5422824360",1,180,-65.9599990844727,-99,114.040000915527,"No","MLM775876787","Mercado Libre",180,"Zitacuaro","Michoacán",61516,"Mercado Envíos Full","Mercado Envios","20/04/2022","2022/04/20 00:00:00","2022/04/21 00:00:00"
"2000002878954411",1,180,-65.9599990844727,0,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"General Escobedo","Nuevo León",66058,"Mercado Envíos Full","Mercado Envios","20/04/2022","2022/04/20 00:00:00","2022/04/21 00:00:00"
"2000002878611221",1,180,-65.9599990844727,0,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Chihuahua","Chihuahua",31126,"Mercado Envíos Full","Mercado Envios","19/04/2022","2022/04/20 00:00:00","2022/04/21 00:00:00"
"5421115141",1,180,-65.9599990844727,-94,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Huejotzingo","Puebla",74160,"Mercado Envíos Full","Mercado Envios","19/04/2022","2022/04/20 00:00:00","2022/04/20 00:00:00"
"2000002878458059",1,180,-65.9599990844727,0,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Querétaro","Querétaro",76020,"Mercado Envíos Full","Mercado Envios","19/04/2022","2022/04/19 00:00:00","2022/04/20 00:00:00"
"2000002878369409",1,180,-65.9599990844727,0,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Celaya","Guanajuato",38035,"Mercado Envíos Full","Mercado Envios","19/04/2022","2022/04/20 00:00:00","2022/04/20 00:00:00"
"2000002878189421",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Córdoba","Veracruz",94620,"Mercado Envíos Full","Mercado Envios","19/04/2022","2022/04/19 00:00:00","2022/04/21 00:00:00"
"2000002877799954",1,420,-95.5899963378906,-78,246.410003662109,"Sí","MLM803071179","Mercado Libre",420,"Apan","Hidalgo",43900,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/19 00:00:00","2022/04/19 00:00:00"
"5408191508",1,166.25,-62.8400001525879,-94,103.410003662109,"No","MLM797896213","Mercado Libre",166.25,"San Francisco Del Rincón","Guanajuato",36369,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"2000002877555905",1,180,-65.9599990844727,0,114.040000915527,"Sí","MLM775876787","Mercado Libre",180,"Chihuahua","Chihuahua",31126,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"5417578465",1,160,-61.4099998474121,-129,98.5899963378906,"Sí","MLM797897673","Mercado Libre",160,"Tijuana","Baja California",22535,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"2000002877415746",1,160,-61.4099998474121,0,98.5899963378906,"Sí","MLM797897673","Mercado Libre",160,"Calera","Zacatecas",98500,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/18 00:00:00","2022/04/20 00:00:00"
"5417109349",1,185,-67.0999984741211,-89,117.900001525879,"Sí","MLM797896213","Mercado Libre",185,"Tlalnepantla de Baz","Estado De México",54180,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/19 00:00:00","2022/04/19 00:00:00"
"2000002877248696",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Miguel Hidalgo","Distrito Federal",11410,"Mercado Envíos Full","Mercado Envios","18/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"2000002876990416",2,840,-191.169998168945,-156,492.829986572266,"No","MLM803071179","Mercado Libre",420,"Piedras Negras","Coahuila",26016,"Mercado Envíos Full","Mercado Envios","17/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"2000002876855509",2,310,-120.550003051758,0,189.449996948242,"No","MLM797897673","Mercado Libre",155,"Cuauhtémoc","Distrito Federal",6700,"Mercado Envíos Full","Mercado Envios","17/04/2022","2022/04/18 00:00:00","2022/04/19 00:00:00"
"2000002876544008",1,175,-64.8300018310547,0,110.169998168945,"No","MLM797896213","Mercado Libre",175,"Tekax","Yucatán",97970,"Mercado Envíos Full","Mercado Envios","16/04/2022","2022/04/17 00:00:00","2022/04/20 00:00:00"
"5413716766",1,166.25,-62.8400001525879,-89,103.410003662109,"No","MLM797896213","Mercado Libre",166.25,"Tláhuac","Distrito Federal",13100,"Mercado Envíos Full","Mercado Envios","16/04/2022","2022/04/17 00:00:00","2022/04/17 00:00:00"
"2000002876149373",1,166.25,-62.8400001525879,0,103.410003662109,"Sí","MLM797896213","Mercado Libre",166.25,"Naucalpan","Estado De México",53320,"Mercado Envíos Full","Mercado Envios","16/04/2022","2022/04/16 00:00:00","2022/04/16 00:00:00"
"2000002875606593",1,155,-60.2799987792969,-24.6000003814697,94.7200012207031,"Sí","MLM797897673","Mercado Libre",155,"Cojumatlan De Regules","Michoacán",59140,"Mercado Envíos Full","Mercado Envios","15/04/2022","2022/04/17 00:00:00","2022/04/19 00:00:00"
